lng,lat
-75.23640179376451,39.94270806060818
-75.17490177205929,39.899008053918216
-75.163201777829,40.061908087343845
-75.14720176931921,40.01660807921134
-75.16140177498518,40.0350080816758
-75.24010179182473,39.9040080531447
-75.22250178767418,39.933908059496424
-75.15050177093958,40.020208079302584
-75.14920177307786,40.058408087568914
-75.11480175765638,39.99090807508434
-75.08210174911288,40.003408078204444
-75.16540177531601,40.02760807945877
-75.21080178176578,39.898108052829365
-75.09150175078861,40.008508079039665
-75.05420174186466,40.031008084565
-75.24840179924855,39.979508067518815
-75.12650176356478,40.02040808065653
-75.21630178805972,39.962108065501944
-75.17230177633584,40.007908076617305
-75.14590177055915,40.03050808175823
-75.18620177523965,39.91010805577519
-75.13970176645311,40.00360807649627
-75.13390176507511,40.00320807588617
-75.23970179358828,39.92380805627367
-75.16540177621434,40.03130808050029
-75.15070176376962,39.91130805712774
-75.13200176267219,39.98560807339382
-75.19080178460325,40.02770807933711
-75.06140174515508,40.04850808784754
-75.11330175798147,40.0069080776038
-75.16410177475935,40.011108076986545
-75.14670176703206,39.98560807201722
-75.08590175032546,40.014308080763556
-75.22610178707359,39.893508051594154
-75.23430179134505,39.92560805754723
-75.20090178139615,39.940208061804896
-75.14710176706512,39.97170806952293
-75.1526017688675,39.97050806951195
-75.13950176733489,40.0156080783131
-75.15590177048789,39.98790807245309
-75.05790174261982,40.02850808409226
-75.14750177069148,40.026108080889614
-75.12450176070442,39.99170807422662
-75.24120180314465,40.070708085270226
-75.09570175383094,40.02810808219961
-75.16560177623086,40.02750808012171
-75.1688017800888,40.06930808758322
-75.15580177362372,40.036408081880055
-75.16310177108336,39.95440806555565
-75.0481017418093,40.07230809305567
-75.15780176839924,39.951608064717675
-75.12710176541103,40.051708086110246
-75.06110174378279,40.041808086272354
-75.14020176784194,40.01570807926873
-75.23070179014898,39.924108056787
-75.1907017823492,40.00400807476288
-75.10530175642153,40.005508078182935
-75.19210178515992,40.041808081458264
-75.00910173229559,40.11990810396523
-75.15040177048216,40.01260807782927
-75.08420174973571,40.01590808005238
-75.15920177659987,40.055508086387086
-75.07080174683082,40.04340808641858
-75.22440179097542,39.9620080652294
-75.0490017414346,40.05410808987321
-75.14540177096696,40.04780808455524
-75.22980179142203,39.95510806300396
-75.23030179011592,39.9111080546873
-75.05240174081747,40.03790808641147
-75.12140176269382,40.03530808340214
-75.06090174286794,40.0379080857237
-75.01270172900006,40.05550809188781
-75.20830178290649,39.918508057130445
-75.15990176812376,39.922408059232204
-75.02490173809392,40.129208105139405
-75.24100179324664,39.927008057355714
-75.14930177084034,40.03670808294994
-75.14220176441408,39.95720806675941
-75.16900177112217,39.931808060266455
-75.0900017502154,39.9889080751222
-75.14420176368118,39.92980806201288
-75.15000176685582,39.94510806429537
-75.0806017512346,40.060908089154495
-75.2042017911014,40.06730808614771
-75.18220177580714,39.92890805981891
-75.03390173434668,40.028608084714804
-75.16280177510097,40.020208078614644
-75.21850178644503,39.92240805716541
-75.15760177556922,40.0550080865134
-75.22610179156517,39.9730080672167
-75.0564017420466,40.0456080869446
-75.0273017320042,40.02580808478466
-75.14560177278013,40.06520808881519
-75.15470176949033,39.982908071487714
-75.14180176617764,39.99390807396539
-75.06940174581672,40.03660808526181
-75.16340177425228,39.99980807483195
-75.06240174344116,40.027508084248936
-75.16560177173928,39.942808062930496
-75.14640177015134,40.02750808080959
-75.16990177254408,39.94620806387618
-75.14480176373081,39.9273080610692
-75.03400173480412,40.0246080844209
-75.15380177166169,40.01590807798841
-75.01750173388864,40.09650809858151
-75.14450177044336,40.040308082939674
-75.178001781748,40.0536080845413
-75.07110174640648,40.03460808557473
-75.12660176312389,40.02000807942625
-75.16590177850148,40.05980808718907
-75.11700175873666,40.006408077764355
-75.1954017786955,39.90510805448134
-75.14260176354885,39.93480806276354
-75.0693017453593,40.03300808458817
-75.21380178650548,39.93600805973032
-75.23280179346676,39.96140806396553
-75.14710176976008,40.02220807953215
-75.18740177893216,39.96320806710927
-75.18150177889335,39.97880806999525
-75.23560179190171,39.92660805747783
-75.14830177345259,40.06850808924348
-75.14070177012908,40.06410808821017
-75.15110177278585,40.05580808592562
-75.17300177145299,39.90930805674606
-75.13850176545556,39.99970807535486
-75.2201017892723,39.9538080637128
-75.12510176344898,40.03730808319367
-75.13020176342164,39.990808074274646
-75.03790173647414,40.05190808930798
-75.12130176043976,39.99750807595832
-75.23190179473981,39.985908069313275
-75.08650175217173,40.05370808823901
-75.19670178554037,40.0092080749709
-75.13290176589071,40.025708080745304
-75.03540173851317,40.08440809653115
-75.13640176483271,39.99610807509952
-75.23390179580353,39.99360807119782
-75.23240179882357,40.05540808326787
-75.02250173430215,40.10040809938763
-75.16320177333742,39.98100807081111
-75.23790179433773,39.94650806125578
-75.22010179196725,40.0023080733424
-75.21220178816978,39.97320806779166
-75.22540179195643,39.97150806662402
-75.02370173350309,40.05640809135442
-75.10940175720978,40.01970808057643
-75.23570179235915,39.9228080567807
-75.22970179096458,39.93680806025386
-75.20990179022535,40.026808077906196
-75.16600177536564,40.010308076681305
-75.24190179287191,39.89190805077384
-75.0975017539798,40.02650808212797
-75.09230175354972,40.03240808434237
-75.17630177487003,39.93910806287357
-75.06900174758027,40.05550808913744
-75.23290179033093,39.90890805476153
-75.1075017575018,40.01330807987576
-75.15010177180484,40.03900808352811
-75.15440176991467,39.98440807172431
-75.02510173721214,40.11420810277188
-75.14420176368118,39.93120806203545
-75.15370176671267,39.935908062623504
-75.156001770047,39.97700807008676
-75.2396017958258,39.967408065493174
-75.21760178771808,39.956008063557796
-75.12920176333891,39.998808076223526
-75.21510178616383,39.940008061122946
-75.13980176780886,40.021708079639325
-75.17560177975287,40.03680808186698
-75.14640177104967,40.030808081956174
-75.22130178937155,39.96120806466935
-75.12790176368055,40.026108080889614
-75.16230177550878,40.03250808062297
-75.14010176738451,40.02040807928064
-75.15410176854239,39.97070806914092
-75.1415017675003,40.01420807775649
-75.16950177520594,39.99690807389416
-75.16690177499092,40.00980807628742
-75.15310176576475,39.91440805782949
-75.19730178289505,39.96290806585967
-75.1623017701189,39.95790806653463
-75.14860177033329,40.0209080797568
-75.08340175236448,40.06190808940642
-75.1329017640941,40.00060807569873
-75.21350179501466,40.0752080878789
-75.15300177339215,40.05170808542262
-75.12950176650783,40.04580808465987
-75.11710175919407,39.99840807570758
-75.06820174571747,40.034308084895926
-75.10420175408477,39.996308076192925
-75.11430175806419,39.99820807594729
-75.2360017919348,39.916008054881495
-75.15440176991467,39.98440807172431
-75.18120178111432,40.03310808067688
-75.22560179107467,39.961708064911335
-75.14020176424867,39.95270806583006
-75.22590178885368,39.91850805644147
-75.15190177015705,40.005508076118645
-75.16240177147463,39.95770806595285
-75.22460178919532,39.932408059437535
-75.226601792954,39.99150807136214
-75.24280179609045,39.952408061897295
-75.23670179423848,39.9622080649397
-75.15880177207521,39.98980807257869
-75.17440177516204,39.97940806998334
-75.15350176849277,39.96630806811907
-75.06770174612528,40.02950808372082
-75.13510176607268,40.01530807938298
-75.1709017735251,39.956308065471525
-75.12950176201626,39.9907080740068
-75.14990176999166,40.01770807861638
-75.24670180315037,40.04400807997367
-75.14000176692709,40.021008079825116
-75.13060176614965,40.03580808334667
-75.13250176675596,40.03670808294994
-75.16420176892856,39.92490805930731
-75.22670179251311,39.968008066427046
-75.16230176922056,39.9335080613633
-75.15530177582816,40.06240808677859
-75.22680179027559,39.93880806059708
-75.1510017651419,39.92200805934695
-75.18040178104816,40.0365080819248
-75.1428017698536,40.04750808487328
-75.14990176460176,39.91400805875496
-75.11320175662574,39.97660807200545
-75.24710179779358,39.96120806398081
-75.19640178147313,39.95340806415075
-75.16480177077482,39.947208064487874
-75.14780177026714,40.024508079998284
-75.06850174439482,40.013608080717376
-75.04860173960488,40.03670808638883
-75.2367017897469,39.89460805125515
-75.1506017696004,40.011908077547766
-75.24700179913276,39.98360806830846
-75.04420173924096,40.05880809049375
-75.1393017700133,40.06340808839027
-75.24010179182473,39.9040080531447
-75.13940176777578,40.023508079991096
-75.02830173298521,40.04140808810592
-75.2074017886711,40.01510807615293
-75.16070177088487,39.9652080675039
-75.15330177027286,39.98590807206645
-75.02830173298521,40.04140808810592
-75.0598017423278,40.02340808358687
-75.15200176881787,39.980608070674805
-75.04460174017237,40.05900809073186
-75.1880017798801,39.960608066025046
-75.16520177260453,39.970908068873165
-75.17610177126022,39.89200805217778
-75.11040175729248,40.005508077494845
-75.21070179029151,40.016508076822596
-75.14810176714784,39.970408069822234
-75.21630179165298,40.02070807711666
-75.17200177496355,39.983208071003354
-75.17860177820435,39.99540807354199
-75.1703017743738,39.9789080697855
-75.21940178696863,39.92810805857424
-75.15860176756709,39.91840805857228
-75.0095017287354,40.051108090874166
-75.13250176495931,40.023708079926905
-75.14140176165297,39.92070806011648
-75.0115017333924,40.1325081069161
-75.203701785221,39.978308068848975
-75.15300177339215,40.05170808542262
-75.02980173266012,40.032908085601576
-75.17920177645735,39.96310806637998
-75.14080176789156,40.01260807782927
-75.19820178252033,39.956608064692034
-75.23940179580926,39.958708063012416
-75.13440176287068,39.968908069313336
-75.23750179250801,39.924308057087835
-75.00800172726387,40.04500808959066
-75.13520176563179,40.011908078235805
-75.1358017656814,40.01200807773266
-75.08790175228751,40.03610808430491
-75.19710178737009,40.05640808447861
-75.04410174058017,40.05900809004431
-75.22050178750877,39.92330805731947
-75.11340175664229,39.98480807370505
-75.16010176814031,39.918908058859415
-75.19830178297775,39.97470806824972
-75.07770174874896,40.03590808495905
-75.23270179121272,39.93470805908173
-75.18420177776919,39.946008063514874
-75.2193017865112,39.92800805888071
-75.1753017729907,39.93010806103314
-75.04260173910863,40.06230809172283
-75.14830176446944,39.92280806022533
-75.22160178894721,39.94060806141509
-75.14420176368118,39.92110805932873
-75.17810177951047,40.01440807743205
-75.10980175814117,40.01970808057643
-75.1691017715796,39.926908060188666
-75.08510175205593,40.04370808626313
-75.0927017535828,40.034608084199135
-75.05880174404173,40.047008087512346
-75.23210179475635,39.97970806834594
-75.17700177986865,40.03190808079332
-75.16800177193778,39.94740806409574
-75.0598017423278,40.02790808415696
-75.15530177043827,39.99030807284782
-75.08070175079372,40.047408087207366
-75.1912017774498,39.92270805830157
-75.11030175593675,39.993008075473696
-75.15510177042172,39.99090807301963
-75.10920175629492,39.99180807509514
-75.07680174732705,40.023308082908585
-75.18460178319216,40.042008082756254
-75.22550178971892,39.93970806072586
-75.16590177131495,39.949708064388844
-75.15870177071946,39.98280807135645
-75.22500179102504,39.956908063973714
-75.17370177645162,39.991708072850166
-75.2160017848908,39.91690805647619
-75.14020177053689,40.05970808762991
-75.24010179182473,39.9040080531447
-75.06200174430639,40.04880808862976
-75.1305017647939,40.03640808325563
-75.17050177259371,39.933308061075685
-75.12490176163581,39.99290807498567
-75.15220176613946,39.93740806243041
-75.23260179434854,39.97070806707559
-75.05410174230555,40.04430808749362
-75.10880175626184,39.98720807426347
-75.20640178589346,39.973808068070284
-75.04220173727893,40.02650808419162
-75.16850177063166,39.9303080603384
-75.12760176051164,39.98330807261413
-75.21090178581647,39.958208064244836
-75.17390177736648,39.99640807376723
-75.01400172955674,40.057108091584105
-75.23510179949604,40.04810808222927
-75.24720179735267,39.950608062315936
-75.16950177161269,39.92490805930731
-75.21420178653855,39.93550806033677
-75.17820177727295,39.98050807061901
-75.2305017928274,39.951808062479564
-75.23990179540145,39.95630806271716
-75.22430178961967,39.93970806072586
-75.04010173755441,40.058408090319155
-75.14820177030022,40.02270807988837
-75.15010177360145,40.05990808660147
-75.15840177114382,39.97580806950744
-75.12550176348206,40.025008081384264
-75.10310175623958,40.029908082906644
-75.22160178715058,39.913608055277315
-75.09850175496082,40.0271080826833
-75.08260174870506,40.017908081106256
-75.13000176160845,39.97380807082394
-75.15730177060368,39.97110806870865
-75.09320175048005,39.995308076568
-75.15410177033903,40.004008076139094
-75.1758017734812,39.921308058747556
-75.25980180288634,39.97250806631678
-75.15820177472054,40.03280808096581
-75.16120177586696,40.04460808337788
-75.14350176497078,39.960808067076194
-75.13740176761037,40.02790808140549
-75.20680178682485,39.99640807307903
-75.02300173658931,40.113008102710104
-75.18370177638035,39.94590806380366
-75.14800176938536,40.00070807523406
-75.21190179488234,40.08610808977946
-75.21140178630698,39.95680806435938
-74.97210172025234,40.11170810331012
-75.10430175454219,40.00150807656642
-75.16270177015197,39.95620806635702
-75.2201017892723,39.954008063993776
-75.14660177196451,40.067508088933764
-75.0498017432974,40.082408095204414
-75.13750176896612,40.04680808437779
-75.0385017392187,40.07080809343158
-75.17460177338195,39.92450805887117
-75.15070177185446,40.029608080813816
-75.21670178899112,39.96630806674209
-75.19020177916373,39.95570806445964
-75.22280178994477,39.95980806492175
-75.11410176164092,40.043608085086206
-75.16090177090142,39.96710806821501
-75.09100175119642,40.009708079071785
-75.1428017698536,40.04750808487328
-75.10270175620649,40.030008082164635
-75.03260173648495,40.076408094769285
-75.20360178476356,39.95910806531591
-75.14670177242195,40.06730808821013
-75.0805017516755,40.05950808944641
-75.15030177092306,40.01750807829222
-75.14860177302825,40.0507080853855
-75.19970178399186,39.97470806824972
-75.16910177966444,40.073408089107026
-75.05720174570604,40.08940809604825
-75.1563017714193,39.98580807150811
-75.00800172726387,40.05230809119225
-75.15710177058713,39.97710807044594
-75.02200173291334,40.06310809206048
-75.19150177702547,39.90700805478349
-75.19200177841428,39.939108062184815
-75.15750177062021,39.980208070261924
-75.13670176351006,39.96120806811206
-75.0597017427687,40.035308085465516
-75.2432017934286,39.90360805260263
-75.0367017363749,40.04330808755246
-75.16210177100066,39.95870806645525
-75.23190179114656,39.91960805643518
-75.01330173443958,40.13150810583589
-75.24190179556686,39.95660806331487
-75.16970177522249,39.9933080733064
-75.14420176368118,39.93100806191559
-75.07190174467601,40.00890807955951
-74.99900172562121,40.06450809342269
-75.17280177682635,39.98680807188085
-75.02200173291334,40.06310809206048
-75.1575017697219,39.9556080665336
-75.17840177998444,40.03230808034912
-75.1684017737675,39.9700080682235
-75.14640177015134,40.02750808080959
-75.1314017644192,40.00760807686882
-75.11950175849427,39.983308073302446
-75.01320172949059,40.056608091073294
-75.13970176735143,40.021208079522076
-75.01410172911586,40.0475080889993
-75.14200176349924,39.943708064857226
-75.02760173696974,40.10510810025464
-75.1683017751067,39.99200807295178
-75.16570176860345,39.91070805701211
-75.0086017273135,40.05620809173617
-75.23700179381413,39.95090806174809
-75.19560178140698,39.95960806576556
-75.18220177580714,39.93980806261146
-75.21260178640624,39.948808062884275
-75.1410017670098,40.0063080762561
-75.1393017646234,39.96940806900955
-75.23820179301507,39.9291080578082
-75.14930176904373,40.000208074716596
-75.24740179736922,39.95970806335111
-75.17490177295761,39.93090806094767
-75.23550179413924,39.958208064244836
-75.1541017694407,39.97820807093418
-75.08210175001118,40.03210808430358
-75.03420173751559,40.07500809464185
-75.14050177011255,40.05820808694485
-75.1563017714193,39.99590807410859
-75.19780178158894,39.95670806528741
-75.21760178592145,39.930508059059306
-75.16680177183852,39.94580806394628
-75.03050173676043,40.08180809606496
-75.15120176515845,39.9282080601883
-75.15820177112727,39.98490807228562
-75.15980177664949,40.072808089026296
-75.12060176172935,40.0277080820886
-75.22630179607329,40.04240808015362
-75.21120179078201,40.016808076669406
-75.16100177225715,39.986908072351945
-75.17290177189388,39.90960805670166
-75.22800179127316,39.95480806340087
-75.18840178440476,40.03500808098801
-75.16120176868044,39.92330806007515
-75.11770176193866,40.05060808622519
-75.20410178974566,40.04460808200248
-75.20170179044548,40.07180808722758
-75.18460178498879,40.070708087332534
-75.10190175524201,40.0029080775033
-75.24350179480088,39.927008057355714
-75.16230177191551,39.98080807103566
-75.22910179091497,39.92520805775631
-75.19890178212906,39.94800806354314
-75.08670175039163,40.01360808002936
-75.14900176677313,39.957108066206594
-75.1247017634159,40.02940808235411
-75.20720178416299,39.95080806300176
-75.19010178589284,40.06100808557744
-75.13340176188966,39.96930806977596
-75.20230178330858,39.963108065691465
-75.22850179176366,39.95250806312488
-75.11000175905603,40.03920808478628
-75.09270175268449,40.01360808002936
-75.23290179212758,39.94160806054175
-75.15450177127042,39.99390807396539
-75.15990177171703,39.96890806862487
-75.16820177824252,40.04370808351231
-75.23620179105302,39.913808055241105
-75.19660177789642,39.90440805410796
-75.1247017634159,40.02940808235411
-75.14600176832163,40.008608076637124
-75.04950173833184,40.018908082698964
-75.03000173357496,40.031308085315125
-75.15690177146891,39.99110807282334
-75.04030173846925,40.07560809390001
-75.15630176962266,39.971008069208274
-75.1803017787941,39.98640807197408
-75.14720176931921,40.01620807840891
-75.03660174040904,40.09970809887656
-75.22300178906299,39.93560806009444
-75.20010178312661,39.95460806477069
-75.07880174659415,40.00310807794792
-75.08480174978534,40.00950807938466
-75.16810177958175,40.06520808744021
-75.19170178063527,39.964508066722665
-75.06840174753066,40.0692080916559
-75.03010173313409,40.040608088171844
-75.15720177104457,39.9943080739998
-75.02730173469914,40.06380809221272
-75.18130177708018,39.95460806477069
-75.20690178638397,39.97530806775117
-75.21370179053962,40.026508078000674
-75.17150177626968,39.99610807372315
-75.12960176247368,39.997008075407166
-75.05180173986953,40.03850808641323
-75.16000177397109,40.01300807702744
-75.11160175829004,40.02000808080214
-75.15050177093958,40.01220807766289
-75.06920174580019,40.02630808352168
-75.15960176854811,39.923108058919965
-75.13790176450762,39.97730807141367
-75.15570177406461,40.03630808237646
-75.07820174923948,40.03860808544175
-75.16850177691988,40.02460807891767
-75.18460178409048,40.06440808701163
-75.08100174947106,40.03560808449655
-75.17420177694213,40.01000807647165
-75.23940179491095,39.95100806172552
-75.11370175621795,39.98140807273582
-75.23040179147165,39.939408060391045
-75.10870175670273,40.0085080783516
-75.15810177066984,39.97770807090473
-75.1716017767271,40.00400807476288
-75.04100173628136,40.027108084059044
-75.07010174362883,39.99120807663501
-75.21350178243824,39.87760804793852
-75.15250176930837,39.98580807219642
-75.23730179698303,39.996108070970394
-75.14650177060877,40.03060808151226
-75.11200175922144,40.030708082495366
-75.10460175771111,40.02980808212636
-75.1919017806518,39.97560806828016
-75.053201739087,40.01700808248504
-75.19190178334675,40.00700807479276
-75.1812017793177,40.00360807512005
-75.10530175642153,40.005508078182935
-75.15420176540655,39.90790805611941
-75.14140176704288,40.00320807588617
-75.14860176584172,39.944308064385595
-75.07790174876551,40.03900808559138
-75.12860176598424,40.05690808645692
-75.16120177496865,40.04340808366773
-75.10360175403514,39.98950807520291
-75.07040174500112,40.013208080219535
-75.2453017976447,39.97380806669346
-75.16730177771895,40.04310808319077
-75.16690177139765,39.943808063651794
-75.13810176632079,40.01860807970092
-75.153201774307,40.04950808509112
-75.18080177928462,39.9860080711018
-75.05920174497312,40.067308092334954
-75.22720179120698,39.9572080633165
-75.15570177047135,39.97840807143602
-75.23620180003618,40.05270808247755
-75.12220176006504,40.00240807589298
-75.23370179399036,39.968008065738566
-75.17190177540444,39.99080807220993
-75.0483017391309,40.03300808527599
-75.14480177001901,40.035208082285536
-75.10620175784344,40.02940808235411
-75.17750177856253,40.01370807703547
-75.20640178589346,39.973808068070284
-75.18500177963199,39.985308070650625
-75.1710017775758,40.02720807985523
-75.16180177232333,39.976308070359146
-75.22630178888677,39.92290805649163
-75.05610174336927,40.0618080901792
-75.14330176764916,40.00820807711158
-75.14110176746722,40.01580807801385
-75.2443017984603,39.98370806864546
-75.14220176710904,40.00020807609288
-75.06400174267516,40.01810808232199
-75.16250177103375,39.96540806818112
-75.08910175148844,40.01670808076556
-75.12160176091373,40.013308079187745
-75.2384017930316,39.91650805546686
-75.24550180305113,40.04330808067533
-75.1641017729627,39.97660806994029
-75.14140177063614,40.05370808548858
-75.13380176461769,40.00200807651
-75.15450176947378,39.9877080722274
-75.13810176811742,40.03680808324253
-75.12440176294193,40.02160808059692
-75.17080177127104,39.91890805817045
-75.11790175836194,39.98200807260891
-75.19430177815535,39.90550805453537
-75.07390174663806,40.02020808136643
-75.08870175055704,40.01090807933736
-75.16210177100066,39.95870806645525
-75.15360177523841,40.07100808937823
-75.14740176933573,39.99920807508452
-75.24690179867534,39.98060806723308
-75.13990176377472,39.95300806569248
-75.1242017638237,40.040408084142655
-75.18050178240391,40.06630808747102
-75.16130177273112,39.98590807137816
-75.23160178887593,39.88580804906423
-75.21710178722756,39.94860806323742
-75.18990178138472,39.9779080687397
-75.02530173453373,40.07890809568027
-75.08040174942144,40.0203080817727
-75.13790176630425,40.0120080784207
-75.16320177243911,39.96910806811607
-75.15320176981542,39.9943080739998
-75.17930177781308,39.99380807341869
-75.08100175036937,40.04430808680591
-75.10040175377047,39.99870807665829
-75.11260176016938,40.04640808528816
-75.16860177019078,39.929308060724054
-75.16660177721188,40.03730808181813
-75.14740176843743,39.98680807256914
-75.16150177274767,39.9948080736732
-75.14750177248811,40.063808087400176
-75.07090174549162,40.014308080763556
-75.16200177054324,39.9595080659681
-75.1521017746652,40.07050808844268
-75.22770179259581,39.97410806761118
-75.15740177195943,40.00380807557846
-75.20690178548566,39.96600806601376
-75.22500179012673,39.95950806390244
-75.21080178985062,40.00850807422323
-75.13610176435874,39.99150807342685
-75.19150177792378,39.93220806006863
-75.16870177513978,39.99050807234362
-75.03280173919644,40.10520810048788
-75.16980177388328,39.97800806984699
-75.15410176854239,39.97070806914092
-75.21700178946509,39.979108068926934
-75.24140179597467,39.95890806342379
-75.2248017910085,39.96640806554483
-75.07860175017089,40.04960808724056
-75.25080180034536,39.98970807015857
-75.11570175817998,39.996708075246154
-75.0827017500608,40.02510808301025
-75.1427017649046,39.969908069867664
-75.17530177568564,39.97530806981638
-75.19600178233839,39.956408065128386
-75.11790176195518,40.04690808567457
-75.03090173320025,40.0247080845695
-75.17240177050505,39.91170805681151
-75.05930174363392,40.04010808628343
-75.1812017793177,40.00360807512005
-75.15810177516141,40.04640808460048
-75.15110176739594,39.95490806662828
-75.01640173065356,40.05230809050463
-75.13850176545556,39.99970807535486
-75.1420017679908,40.00810807686396
-75.10620175784344,40.03250808268642
-75.21150178766273,39.96970806720948
-75.14950176995856,40.01690807861853
-75.23430179224336,39.93840806010764
-75.2373017942881,39.94940806244838
-75.08200175045208,40.046308086696314
-75.16260177418613,40.011908077547766
-75.1270017649536,40.043908084738426
-75.14550177052607,40.035208082285536
-75.07470174490759,39.99670807731069
-75.15020176597406,39.936908062244704
-75.11220175833967,40.01210807914708
-75.09110174985722,39.98830807527743
-75.1386017668113,40.01230807740826
-75.18110177526702,39.926308058963464
-75.05910174361738,40.0473080880194
-75.16250177552531,40.02980808075066
-75.10530175642153,40.005508078182935
-75.23980179224908,39.92130805599179
-75.22430178961967,39.93870806000515
-75.1587017734144,40.01360807796532
-75.12230176052246,39.99160807458818
-75.1825017753828,39.923108058919965
-75.17010177615388,39.99910807472874
-75.18740177893216,39.96340806675201
-75.22640179203914,39.97770806815123
-75.09790175311456,40.0111080797387
-75.0305017340655,40.044408087643795
-75.08450175020967,40.02340808152314
-75.21090178671479,39.97760806798168
-75.1742017805354,40.06260808607509
-75.0948017515107,39.99450807554719
-75.16020177129268,39.97900807011774
-75.04840173869,40.023308083596504
-75.07440174712856,40.02830808378306
-75.1579017706533,39.9790080708061
-75.10310175623958,40.029908082906644
-75.10530175642153,40.005508078182935
-75.17240177050505,39.91170805681151
-75.14340176541165,39.960808067764745
